priority,score,system,year,project_document,why_it_matters,captures,unique_versions,mime_type,original,archive_exact,archive_history
LOW,1,Other Public Money,2025,SL 888,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3667/SL-888,https://web.archive.org/web/20250929124913/https://www.copperascovetx.gov/DocumentCenter/View/3667/SL-888,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3667/SL-888
LOW,1,Other Public Money,2025,SL 889,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3668/SL-889,https://web.archive.org/web/20250928024430/https://www.copperascovetx.gov/DocumentCenter/View/3668/SL-889,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3668/SL-889
LOW,1,Other Public Money,2025,SL 890,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3669/SL-890,https://web.archive.org/web/20250928024931/https://www.copperascovetx.gov/DocumentCenter/View/3669/SL-890,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3669/SL-890
LOW,1,Other Public Money,2025,SL 891,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3670/SL-891,https://web.archive.org/web/20250929125910/https://www.copperascovetx.gov/DocumentCenter/View/3670/SL-891,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3670/SL-891
LOW,1,Other Public Money,2025,SL 894,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3672/SL-894,https://web.archive.org/web/20250928203323/https://www.copperascovetx.gov/DocumentCenter/View/3672/SL-894,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3672/SL-894
LOW,1,Other Public Money,2025,SL 896,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3674/SL-896,https://web.archive.org/web/20250928023736/https://www.copperascovetx.gov/DocumentCenter/View/3674/SL-896,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3674/SL-896
LOW,1,Other Public Money,2025,SL 901,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3676/SL-901,https://web.archive.org/web/20250928023653/https://www.copperascovetx.gov/DocumentCenter/View/3676/SL-901,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3676/SL-901
LOW,1,Other Public Money,2025,SL 902,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3677/SL-902,https://web.archive.org/web/20250928035253/https://www.copperascovetx.gov/DocumentCenter/View/3677/SL-902,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3677/SL-902
LOW,1,Other Public Money,2025,SL 905,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3679/SL-905,https://web.archive.org/web/20250928032222/https://www.copperascovetx.gov/DocumentCenter/View/3679/SL-905,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3679/SL-905
LOW,1,Other Public Money,2025,SL 907,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3680/SL-907,https://web.archive.org/web/20250928024838/https://www.copperascovetx.gov/DocumentCenter/View/3680/SL-907,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3680/SL-907
LOW,1,Other Public Money,2025,SL 908,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3681/SL-908,https://web.archive.org/web/20250928033956/https://www.copperascovetx.gov/DocumentCenter/View/3681/SL-908,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3681/SL-908
LOW,1,Other Public Money,2025,SL 910,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3682/SL-910,https://web.archive.org/web/20250928024508/https://www.copperascovetx.gov/DocumentCenter/View/3682/SL-910,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3682/SL-910
LOW,1,Other Public Money,2025,SL 913,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3683/SL-913,https://web.archive.org/web/20250928055827/https://www.copperascovetx.gov/DocumentCenter/View/3683/SL-913,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3683/SL-913
LOW,1,Other Public Money,2025,SL 915,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3685/SL-915,https://web.archive.org/web/20250928023325/https://www.copperascovetx.gov/DocumentCenter/View/3685/SL-915,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3685/SL-915
LOW,1,Other Public Money,2025,SL 918,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3687/SL-918,https://web.archive.org/web/20250929132921/https://www.copperascovetx.gov/DocumentCenter/View/3687/SL-918,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3687/SL-918
LOW,1,Other Public Money,2025,SL 922,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3688/SL-922,https://web.archive.org/web/20250928110535/https://www.copperascovetx.gov/DocumentCenter/View/3688/SL-922,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3688/SL-922
LOW,1,Other Public Money,2025,SL 923,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3689/SL-923,https://web.archive.org/web/20250928045008/https://www.copperascovetx.gov/DocumentCenter/View/3689/SL-923,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3689/SL-923
LOW,1,Other Public Money,2025,SL 927,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3691/SL-927,https://web.archive.org/web/20250929024642/https://www.copperascovetx.gov/DocumentCenter/View/3691/SL-927,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3691/SL-927
LOW,1,Other Public Money,2025,SL 929,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3692/SL-929,https://web.archive.org/web/20250928024142/https://www.copperascovetx.gov/DocumentCenter/View/3692/SL-929,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3692/SL-929
LOW,1,Other Public Money,2025,SL 930,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3693/SL-930,https://web.archive.org/web/20250928040311/https://www.copperascovetx.gov/DocumentCenter/View/3693/SL-930,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3693/SL-930
LOW,1,Other Public Money,2025,SL 941,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3698/SL-941,https://web.archive.org/web/20250928080447/https://www.copperascovetx.gov/DocumentCenter/View/3698/SL-941,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3698/SL-941
LOW,1,Other Public Money,2025,SL 945,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3699/SL-945,https://web.archive.org/web/20250928023240/https://www.copperascovetx.gov/DocumentCenter/View/3699/SL-945,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3699/SL-945
LOW,1,Other Public Money,2025,SL 949,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3701/SL-949,https://web.archive.org/web/20250928062312/https://www.copperascovetx.gov/DocumentCenter/View/3701/SL-949,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3701/SL-949
LOW,1,Other Public Money,2025,SL 951,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3702/SL-951,https://web.archive.org/web/20250928030352/https://www.copperascovetx.gov/DocumentCenter/View/3702/SL-951,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3702/SL-951
LOW,1,Other Public Money,2025,SL 953,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3704/SL-953,https://web.archive.org/web/20250929004331/https://www.copperascovetx.gov/DocumentCenter/View/3704/SL-953,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3704/SL-953
LOW,1,Other Public Money,2025,SL 955,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3705/SL-955,https://web.archive.org/web/20250928030721/https://www.copperascovetx.gov/DocumentCenter/View/3705/SL-955,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3705/SL-955
LOW,1,Other Public Money,2025,SL 956,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3706/SL-956,https://web.archive.org/web/20250928031338/https://www.copperascovetx.gov/DocumentCenter/View/3706/SL-956,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3706/SL-956
LOW,1,Other Public Money,2025,SL 958,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3707/SL-958,https://web.archive.org/web/20250928040856/https://www.copperascovetx.gov/DocumentCenter/View/3707/SL-958,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3707/SL-958
LOW,1,Other Public Money,2025,SL 959,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3708/SL-959,https://web.archive.org/web/20250928080228/https://www.copperascovetx.gov/DocumentCenter/View/3708/SL-959,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3708/SL-959
LOW,1,Other Public Money,2025,SL 964,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3709/SL-964,https://web.archive.org/web/20250928025956/https://www.copperascovetx.gov/DocumentCenter/View/3709/SL-964,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3709/SL-964
LOW,1,Other Public Money,2025,SL 971,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3713/SL-971,https://web.archive.org/web/20250928023545/https://www.copperascovetx.gov/DocumentCenter/View/3713/SL-971,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3713/SL-971
LOW,1,Other Public Money,2025,SL 972,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3714/SL-972,https://web.archive.org/web/20250928023830/https://www.copperascovetx.gov/DocumentCenter/View/3714/SL-972,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3714/SL-972
LOW,1,Other Public Money,2025,SL 974,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3715/SL-974,https://web.archive.org/web/20250928031221/https://www.copperascovetx.gov/DocumentCenter/View/3715/SL-974,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3715/SL-974
LOW,1,Other Public Money,2025,SL 976,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3716/SL-976,https://web.archive.org/web/20250928032125/https://www.copperascovetx.gov/DocumentCenter/View/3716/SL-976,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3716/SL-976
LOW,1,Other Public Money,2025,SL 978,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3718/SL-978,https://web.archive.org/web/20250928034118/https://www.copperascovetx.gov/DocumentCenter/View/3718/SL-978,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3718/SL-978
LOW,1,Other Public Money,2025,SL 979,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3719/SL-979,https://web.archive.org/web/20250928023704/https://www.copperascovetx.gov/DocumentCenter/View/3719/SL-979,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3719/SL-979
LOW,1,Other Public Money,2025,SL 981,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3720/SL-981,https://web.archive.org/web/20250928143630/https://www.copperascovetx.gov/DocumentCenter/View/3720/SL-981,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3720/SL-981
LOW,1,Other Public Money,2025,SL 983,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3721/SL-983,https://web.archive.org/web/20250929050850/https://www.copperascovetx.gov/DocumentCenter/View/3721/SL-983,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3721/SL-983
LOW,1,Other Public Money,2025,SL 987,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3724/SL-987,https://web.archive.org/web/20250928030345/https://www.copperascovetx.gov/DocumentCenter/View/3724/SL-987,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3724/SL-987
LOW,1,Other Public Money,2025,SL 989,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3725/SL-989,https://web.archive.org/web/20250928193128/https://www.copperascovetx.gov/DocumentCenter/View/3725/SL-989,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3725/SL-989
LOW,1,Other Public Money,2025,SL 996,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3727/SL-996,https://web.archive.org/web/20250928024704/https://www.copperascovetx.gov/DocumentCenter/View/3727/SL-996,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3727/SL-996
LOW,1,Other Public Money,2025,SL 999,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/3628/SL-999,https://web.archive.org/web/20250928033846/https://www.copperascovetx.gov/DocumentCenter/View/3628/SL-999,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/3628/SL-999
LOW,1,Other Public Money,2025,Sample Ballot PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/397/Sample-Ballot-PDF,https://web.archive.org/web/20250929233050/https://www.copperascovetx.gov/DocumentCenter/View/397/Sample-Ballot-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/397/Sample-Ballot-PDF
LOW,1,Other Public Money,2025,September 01 2023 to September 07 2023 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/1761/September-01-2023-to-September-07-2023-PDF,https://web.archive.org/web/20250928103657/https://www.copperascovetx.gov/DocumentCenter/View/1761/September-01-2023-to-September-07-2023-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/1761/September-01-2023-to-September-07-2023-PDF
LOW,1,Other Public Money,2025,September 01 2025 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/4519/September-01-2025-PDF,https://web.archive.org/web/20250925180741/https://www.copperascovetx.gov/DocumentCenter/View/4519/September-01-2025-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/4519/September-01-2025-PDF
LOW,1,Other Public Money,2025,September 02 2022 to September 08 2022 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/1806/September-02-2022-to-September-08-2022-PDF,https://web.archive.org/web/20250928214345/https://www.copperascovetx.gov/DocumentCenter/View/1806/September-02-2022-to-September-08-2022-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/1806/September-02-2022-to-September-08-2022-PDF
LOW,1,Other Public Money,2025,September 02 2025 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/4570/September-02-2025-PDF,https://web.archive.org/web/20250925184000/https://www.copperascovetx.gov/DocumentCenter/View/4570/September-02-2025-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/4570/September-02-2025-PDF
LOW,1,Other Public Money,2025,September 03 2021 to September 09 2021 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/1857/September-03-2021-to-September-09-2021-PDF,https://web.archive.org/web/20250928104453/https://www.copperascovetx.gov/DocumentCenter/View/1857/September-03-2021-to-September-09-2021-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/1857/September-03-2021-to-September-09-2021-PDF
LOW,1,Other Public Money,2025,September 03 2025 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/4599/September-03-2025-PDF,https://web.archive.org/web/20250927011428/https://www.copperascovetx.gov/DocumentCenter/View/4599/September-03-2025-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/4599/September-03-2025-PDF
LOW,1,Other Public Money,2025,September 04 2020 to September 10 2020 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/1945/September-04-2020-to-September-10-2020-PDF,https://web.archive.org/web/20250930001717/https://www.copperascovetx.gov/DocumentCenter/View/1945/September-04-2020-to-September-10-2020-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/1945/September-04-2020-to-September-10-2020-PDF
LOW,1,Other Public Money,2025,September 04 2025 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/4625/September-04-2025-PDF,https://web.archive.org/web/20250927210016/https://www.copperascovetx.gov/DocumentCenter/View/4625/September-04-2025-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/4625/September-04-2025-PDF
LOW,1,Other Public Money,2025,September 05 2025 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/4631/September-05-2025-PDF,https://web.archive.org/web/20250925215603/https://www.copperascovetx.gov/DocumentCenter/View/4631/September-05-2025-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/4631/September-05-2025-PDF
LOW,1,Other Public Money,2025,September 06 2025 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/4630/September-06-2025-PDF,https://web.archive.org/web/20250928074931/https://www.copperascovetx.gov/DocumentCenter/View/4630/September-06-2025-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/4630/September-06-2025-PDF
LOW,1,Other Public Money,2025,September 07 2025 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/4629/September-07-2025-PDF,https://web.archive.org/web/20250926230220/https://www.copperascovetx.gov/DocumentCenter/View/4629/September-07-2025-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/4629/September-07-2025-PDF
LOW,1,Other Public Money,2025,September 08 2023 to September 14 2023 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/1762/September-08-2023-to-September-14-2023-PDF,https://web.archive.org/web/20250929002311/https://www.copperascovetx.gov/DocumentCenter/View/1762/September-08-2023-to-September-14-2023-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/1762/September-08-2023-to-September-14-2023-PDF
LOW,1,Other Public Money,2025,September 08 2025 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/4649/September-08-2025-PDF,https://web.archive.org/web/20250928080121/https://www.copperascovetx.gov/DocumentCenter/View/4649/September-08-2025-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/4649/September-08-2025-PDF
LOW,1,Other Public Money,2025,September 09 2025 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/4653/September-09-2025-PDF,https://web.archive.org/web/20250925200600/https://www.copperascovetx.gov/DocumentCenter/View/4653/September-09-2025-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/4653/September-09-2025-PDF
LOW,1,Other Public Money,2025,September 10 2021 to September 16 2021 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/1858/September-10-2021-to-September-16-2021-PDF,https://web.archive.org/web/20250928101953/https://www.copperascovetx.gov/DocumentCenter/View/1858/September-10-2021-to-September-16-2021-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/1858/September-10-2021-to-September-16-2021-PDF
LOW,1,Other Public Money,2025,September 10 2025 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/4660/September-10-2025-PDF,https://web.archive.org/web/20250927125652/https://www.copperascovetx.gov/DocumentCenter/View/4660/September-10-2025-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/4660/September-10-2025-PDF
LOW,1,Other Public Money,2025,September 11 2020 to September 17 2020 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/1947/September-11-2020-to-September-17-2020-PDF,https://web.archive.org/web/20250929213753/https://www.copperascovetx.gov/DocumentCenter/View/1947/September-11-2020-to-September-17-2020-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/1947/September-11-2020-to-September-17-2020-PDF
LOW,1,Other Public Money,2025,September 11 2025 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/4664/September-11-2025-PDF,https://web.archive.org/web/20250925194242/https://www.copperascovetx.gov/DocumentCenter/View/4664/September-11-2025-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/4664/September-11-2025-PDF
LOW,1,Other Public Money,2025,September 12 2025 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/4675/September-12-2025-PDF,https://web.archive.org/web/20250925193540/https://www.copperascovetx.gov/DocumentCenter/View/4675/September-12-2025-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/4675/September-12-2025-PDF
LOW,1,Other Public Money,2025,September 12 to September 18 2025 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/4695/September-12-to-September-18-2025-PDF,https://web.archive.org/web/20250928105735/https://www.copperascovetx.gov/DocumentCenter/View/4695/September-12-to-September-18-2025-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/4695/September-12-to-September-18-2025-PDF
LOW,1,Other Public Money,2025,September 13 2019 to September 19 2019 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/1948/September-13-2019-to-September-19-2019-PDF,https://web.archive.org/web/20250929154516/https://www.copperascovetx.gov/DocumentCenter/View/1948/September-13-2019-to-September-19-2019-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/1948/September-13-2019-to-September-19-2019-PDF
LOW,1,Other Public Money,2025,September 13 2024 to September 19 2024 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/1720/September-13-2024-to-September-19-2024-PDF,https://web.archive.org/web/20250928104415/https://www.copperascovetx.gov/DocumentCenter/View/1720/September-13-2024-to-September-19-2024-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/1720/September-13-2024-to-September-19-2024-PDF
LOW,1,Other Public Money,2025,September 13 2025 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/4676/September-13-2025-PDF,https://web.archive.org/web/20250926133539/https://www.copperascovetx.gov/DocumentCenter/View/4676/September-13-2025-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/4676/September-13-2025-PDF
LOW,1,Other Public Money,2025,September 14 2025 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/4677/September-14-2025-PDF,https://web.archive.org/web/20250928044757/https://www.copperascovetx.gov/DocumentCenter/View/4677/September-14-2025-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/4677/September-14-2025-PDF
LOW,1,Other Public Money,2025,September 15 2023 to September 21 2023 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/1763/September-15-2023-to-September-21-2023-PDF,https://web.archive.org/web/20250928111552/https://www.copperascovetx.gov/DocumentCenter/View/1763/September-15-2023-to-September-21-2023-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/1763/September-15-2023-to-September-21-2023-PDF
LOW,1,Other Public Money,2025,September 15 2025 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/4680/September-15-2025-PDF,https://web.archive.org/web/20250928045101/https://www.copperascovetx.gov/DocumentCenter/View/4680/September-15-2025-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/4680/September-15-2025-PDF
LOW,1,Other Public Money,2025,September 16 2022 to September 22 2022 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/1808/September-16-2022-to-September-22-2022-PDF,https://web.archive.org/web/20250929040008/https://www.copperascovetx.gov/DocumentCenter/View/1808/September-16-2022-to-September-22-2022-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/1808/September-16-2022-to-September-22-2022-PDF
LOW,1,Other Public Money,2025,September 16 2025 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/4683/September-16-2025-PDF,https://web.archive.org/web/20250928142713/https://www.copperascovetx.gov/DocumentCenter/View/4683/September-16-2025-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/4683/September-16-2025-PDF
LOW,1,Other Public Money,2025,September 17 2021 to September 23 2021 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/1859/September-17-2021-to-September-23-2021-PDF,https://web.archive.org/web/20250928123224/https://www.copperascovetx.gov/DocumentCenter/View/1859/September-17-2021-to-September-23-2021-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/1859/September-17-2021-to-September-23-2021-PDF
LOW,1,Other Public Money,2025,September 17 2025 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/4688/September-17-2025-PDF,https://web.archive.org/web/20250927005716/https://www.copperascovetx.gov/DocumentCenter/View/4688/September-17-2025-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/4688/September-17-2025-PDF
LOW,1,Other Public Money,2025,September 18 2020 to September 24 2020 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/1949/September-18-2020-to-September-24-2020-PDF,https://web.archive.org/web/20250928110210/https://www.copperascovetx.gov/DocumentCenter/View/1949/September-18-2020-to-September-24-2020-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/1949/September-18-2020-to-September-24-2020-PDF
LOW,1,Other Public Money,2025,September 19 2025 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/4698/September-19--2025-PDF,https://web.archive.org/web/20250925175518/https://www.copperascovetx.gov/DocumentCenter/View/4698/September-19--2025-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/4698/September-19--2025-PDF
LOW,1,Other Public Money,2025,September 19 to September 25 2025 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/4712/September-19-to-September-25-2025-PDF,https://web.archive.org/web/20250929012000/https://www.copperascovetx.gov/DocumentCenter/View/4712/September-19-to-September-25-2025-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/4712/September-19-to-September-25-2025-PDF
LOW,1,Other Public Money,2025,September 20 2019 to September 26 2019 PDF,document/PDF,1,1,application/pdf,https://www.copperascovetx.gov/DocumentCenter/View/1950/September-20-2019-to-September-26-2019-PDF,https://web.archive.org/web/20250929021512/https://www.copperascovetx.gov/DocumentCenter/View/1950/September-20-2019-to-September-26-2019-PDF,https://web.archive.org/web/*/https://www.copperascovetx.gov/DocumentCenter/View/1950/September-20-2019-to-September-26-2019-PDF
